nomNuance,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef,voixPourcent,participationPourcent,blancsNulsPourcent,Couleur,codeCouleur
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,52,53,223228,71666,67474,2159,Départementales12021,3.2,32.1,1.88,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,54,487105,144866,138495,57442,Départementales12021,41.48,29.74,1.31,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,55,134758,46506,43719,954,Départementales12021,2.18,34.51,2.07,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,53,56,592366,206204,194533,17627,Départementales12021,9.06,34.81,1.97,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,57,741945,198474,189274,16565,Départementales12021,8.75,26.75,1.24,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,27,58,154488,52966,50209,4614,Départementales12021,9.19,34.28,1.78,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,32,59,1799988,546999,524512,58761,Départementales12021,11.2,30.39,1.25,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,32,60,559671,181666,174699,10073,Départementales12021,5.77,32.46,1.24,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,28,61,204907,70751,65372,668,Départementales12021,1.02,34.53,2.63,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,32,62,1088715,383121,364090,8508,Départementales12021,2.34,35.19,1.75,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,84,63,458462,165545,156695,11771,Départementales12021,7.51,36.11,1.93,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,75,64,506155,196501,188000,9555,Départementales12021,5.08,38.82,1.68,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,76,65,176259,69563,64942,2543,Départementales12021,3.92,39.47,2.62,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,76,66,354211,125836,119957,6531,Départementales12021,5.44,35.53,1.66,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,67,1296881,376867,361713,24741,Départementales12021,6.84,29.06,1.17,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,68,1296881,376867,361713,24741,Départementales12021,6.84,29.06,1.17,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,84,69,331313,107183,103425,14996,Départementales12021,14.5,32.35,1.13,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,27,70,176687,71282,67130,411,Départementales12021,0.61,40.34,2.35,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,52,72,408885,121751,114728,15088,Départementales12021,13.15,29.78,1.72,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,84,73,311726,104638,100263,3297,Départementales12021,3.29,33.57,1.4,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,84,74,544435,156850,150640,11527,Départementales12021,7.65,28.81,1.14,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,28,76,871308,280504,268278,19234,Départementales12021,7.17,32.19,1.4,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,77,888353,247069,235878,25218,Départementales12021,10.69,27.81,1.26,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,78,956071,321360,311198,35444,Départementales12021,11.39,33.61,1.06,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,75,79,269226,86235,81446,14534,Départementales12021,17.84,32.03,1.78,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,32,80,406438,149647,140861,33513,Départementales12021,23.79,36.82,2.16,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,76,81,293389,114661,107439,1238,Départementales12021,1.15,39.08,2.46,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,76,82,185055,74432,70791,1382,Départementales12021,1.95,40.22,1.97,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,93,83,796122,262996,251579,6827,Départementales12021,2.71,33.03,1.43,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,93,84,403932,141140,134505,1781,Départementales12021,1.32,34.94,1.64,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,52,85,534718,172418,164006,13191,Départementales12021,8.04,32.24,1.57,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,75,86,302862,101801,95693,10574,Départementales12021,11.05,33.61,2.02,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,75,87,260348,96968,90167,6650,Départementales12021,7.38,37.25,2.61,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,44,88,277001,91739,86339,1258,Départementales12021,1.46,33.12,1.95,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,27,89,235746,82804,79228,2844,Départementales12021,3.59,35.12,1.52,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,91,795770,240137,231044,27796,Départementales12021,12.03,30.18,1.14,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,92,979021,343535,331291,47167,Départementales12021,14.24,35.09,1.25,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,93,784576,191067,181575,65793,Départementales12021,36.23,24.35,1.21,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,94,786062,235663,227697,27481,Départementales12021,12.07,29.98,1.01,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,11,95,729528,193814,186474,26857,Départementales12021,14.4,26.57,1.01,Vert,#44EE8B
Union de la gauche et des écologistes,BC-UGE,2021,Départementales,1,01,971,316333,96765,86696,1884,Départementales12021,2.17,30.59,3.18,Vert,#44EE8B
Divers gauche,BC-DVG,2021,Départementales,1,84,01,424501,133643,127843,8187,Départementales12021,6.4,31.48,1.37,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,01,424501,133643,127843,8187,Départementales12021,6.4,31.48,1.37,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,32,02,372023,129991,123268,26911,Départementales12021,21.83,34.94,1.81,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,32,02,372023,129991,123268,26911,Départementales12021,21.83,34.94,1.81,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,03,246624,90178,84413,2140,Départementales12021,2.54,36.56,2.34,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,03,246624,90178,84413,2140,Départementales12021,2.54,36.56,2.34,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,93,04,126181,51379,48063,10260,Départementales12021,21.35,40.72,2.63,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,93,04,126181,51379,48063,10260,Départementales12021,21.35,40.72,2.63,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,93,05,111517,46784,43005,6881,Départementales12021,16.0,41.95,3.39,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,93,05,111517,46784,43005,6881,Départementales12021,16.0,41.95,3.39,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,93,06,757903,261827,251620,7568,Départementales12021,3.01,34.55,1.35,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,93,06,757903,261827,251620,7568,Départementales12021,3.01,34.55,1.35,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,07,250878,93723,90145,13320,Départementales12021,14.78,37.36,1.43,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,07,250878,93723,90145,13320,Départementales12021,14.78,37.36,1.43,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,44,08,184563,58820,55687,5441,Départementales12021,9.77,31.87,1.7,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,44,08,184563,58820,55687,5441,Départementales12021,9.77,31.87,1.7,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,09,117680,49948,46416,4666,Départementales12021,10.05,42.44,3.0,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,09,117680,49948,46416,4666,Départementales12021,10.05,42.44,3.0,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,44,10,203404,65459,62703,1664,Départementales12021,2.65,32.18,1.35,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,44,10,203404,65459,62703,1664,Départementales12021,2.65,32.18,1.35,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,11,274094,108903,102055,3255,Départementales12021,3.19,39.73,2.5,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,11,274094,108903,102055,3255,Départementales12021,3.19,39.73,2.5,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,12,217791,94266,85435,14193,Départementales12021,16.61,43.28,4.05,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,12,217791,94266,85435,14193,Départementales12021,16.61,43.28,4.05,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,93,13,1384806,449198,431960,18003,Départementales12021,4.17,32.44,1.24,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,93,13,1384806,449198,431960,18003,Départementales12021,4.17,32.44,1.24,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,28,14,501288,171994,163654,11638,Départementales12021,7.11,34.31,1.66,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,28,14,501288,171994,163654,11638,Départementales12021,7.11,34.31,1.66,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,15,115075,48189,44152,2428,Départementales12021,5.5,41.88,3.51,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,15,115075,48189,44152,2428,Départementales12021,5.5,41.88,3.51,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,16,254018,84812,78352,10533,Départementales12021,13.44,33.39,2.54,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,16,254018,84812,78352,10533,Départementales12021,13.44,33.39,2.54,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,17,502401,169984,162424,29895,Départementales12021,18.41,33.83,1.5,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,17,502401,169984,162424,29895,Départementales12021,18.41,33.83,1.5,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,24,18,223819,73834,69166,2969,Départementales12021,4.29,32.99,2.09,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,24,18,223819,73834,69166,2969,Départementales12021,4.29,32.99,2.09,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,19,183389,77257,72649,14464,Départementales12021,19.91,42.13,2.51,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,19,183389,77257,72649,14464,Départementales12021,19.91,42.13,2.51,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,27,21,358304,129838,124414,15747,Départementales12021,12.66,36.24,1.51,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,27,21,358304,129838,124414,15747,Départementales12021,12.66,36.24,1.51,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,53,22,460926,181451,172322,41463,Départementales12021,24.06,39.37,1.98,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,53,22,460926,181451,172322,41463,Départementales12021,24.06,39.37,1.98,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,23,90758,35858,32985,2394,Départementales12021,7.26,39.51,3.17,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,23,90758,35858,32985,2394,Départementales12021,7.26,39.51,3.17,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,24,311827,127418,118659,9437,Départementales12021,7.95,40.86,2.81,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,24,311827,127418,118659,9437,Départementales12021,7.95,40.86,2.81,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,27,25,362687,123690,117699,5681,Départementales12021,4.83,34.1,1.65,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,27,25,362687,123690,117699,5681,Départementales12021,4.83,34.1,1.65,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,26,373938,127516,121791,11445,Départementales12021,9.4,34.1,1.53,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,26,373938,127516,121791,11445,Départementales12021,9.4,34.1,1.53,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,28,27,427632,141183,134038,14474,Départementales12021,10.8,33.02,1.67,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,28,27,427632,141183,134038,14474,Départementales12021,10.8,33.02,1.67,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,24,28,301164,96448,92567,4988,Départementales12021,5.39,32.03,1.29,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,24,28,301164,96448,92567,4988,Départementales12021,5.39,32.03,1.29,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,53,29,694087,246727,237518,8362,Départementales12021,3.52,35.55,1.33,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,53,29,694087,246727,237518,8362,Départementales12021,3.52,35.55,1.33,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,30,543212,181736,173899,16869,Départementales12021,9.7,33.46,1.44,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,30,543212,181736,173899,16869,Départementales12021,9.7,33.46,1.44,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,31,897450,329054,316596,3053,Départementales12021,0.96,36.67,1.39,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,31,897450,329054,316596,3053,Départementales12021,0.96,36.67,1.39,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,32,145251,65221,60849,28176,Départementales12021,46.3,44.9,3.01,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,32,145251,65221,60849,28176,Départementales12021,46.3,44.9,3.01,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,33,1114458,372363,357648,10652,Départementales12021,2.98,33.41,1.32,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,33,1114458,372363,357648,10652,Départementales12021,2.98,33.41,1.32,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,76,34,819814,272773,259710,20873,Départementales12021,8.04,33.27,1.59,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,76,34,819814,272773,259710,20873,Départementales12021,8.04,33.27,1.59,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,53,35,747373,260481,249518,12647,Départementales12021,5.07,34.85,1.47,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,53,35,747373,260481,249518,12647,Départementales12021,5.07,34.85,1.47,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,24,36,165839,59466,55910,2478,Départementales12021,4.43,35.86,2.14,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,24,36,165839,59466,55910,2478,Départementales12021,4.43,35.86,2.14,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,24,37,432389,133533,126861,13161,Départementales12021,10.37,30.88,1.54,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,24,37,432389,133533,126861,13161,Départementales12021,10.37,30.88,1.54,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,38,866087,276068,266961,11429,Départementales12021,4.28,31.88,1.05,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,38,866087,276068,266961,11429,Départementales12021,4.28,31.88,1.05,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,27,39,187132,66708,61437,10481,Départementales12021,17.06,35.65,2.82,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,27,39,187132,66708,61437,10481,Départementales12021,17.06,35.65,2.82,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,75,40,318685,128379,120817,2881,Départementales12021,2.38,40.28,2.37,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,75,40,318685,128379,120817,2881,Départementales12021,2.38,40.28,2.37,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,24,41,242554,86968,83091,6481,Départementales12021,7.8,35.86,1.6,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,24,41,242554,86968,83091,6481,Départementales12021,7.8,35.86,1.6,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,42,504549,151616,145844,6199,Départementales12021,4.25,30.05,1.14,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,42,504549,151616,145844,6199,Départementales12021,4.25,30.05,1.14,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,84,43,178472,71690,64190,7962,Départementales12021,12.4,40.17,4.2,Rose clair,#FFAECD
Divers gauche,BC-DVG,2021,Départementales,1,84,43,178472,71690,64190,7962,Départementales12021,12.4,40.17,4.2,Rose,#FF5E9A
Divers gauche,BC-DVG,2021,Départementales,1,52,44,1030222,320247,306782,64021,Départementales12021,20.87,31.09,1.31,Rose clair,#FFAECD
