,nom_liste,nuance,annee,election,tour,region,departement,inscrits,votants,exprimes,voix,clef
266,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,53,22,455125,260137,245886,7855,Européennes12019
267,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,53,29,687705,372970,357080,9365,Européennes12019
268,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,53,35,731815,397396,379476,11129,Européennes12019
269,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,53,56,581139,319354,304435,10388,Européennes12019
270,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,16,257530,135298,127230,4594,Européennes12019
271,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,17,493701,266722,255187,9318,Européennes12019
272,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,19,183950,102514,95364,3130,Européennes12019
273,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,23,92094,49113,45285,1603,Européennes12019
274,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,24,314086,183027,170074,5959,Européennes12019
275,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,33,1093495,589094,566649,15572,Européennes12019
276,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,40,312391,174202,163502,5364,Européennes12019
277,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,47,240105,132049,123405,5504,Européennes12019
278,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,64,502630,269207,254232,7356,Européennes12019
279,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,79,270571,141299,132544,4687,Européennes12019
280,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,86,301831,161401,152227,5519,Européennes12019
281,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,75,87,262918,148489,137475,3993,Européennes12019
282,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,09,117516,66743,62980,1875,Européennes12019
283,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,11,273770,154370,144096,4623,Européennes12019
284,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,12,217280,125002,115616,4398,Européennes12019
285,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,30,538091,280903,270048,8161,Européennes12019
286,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,31,886139,495693,478441,12599,Européennes12019
287,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,32,145082,84768,78967,3110,Européennes12019
288,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,34,807065,424970,409250,11852,Européennes12019
289,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,46,137027,81139,75590,2476,Européennes12019
290,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,48,59213,33545,31395,1107,Européennes12019
291,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,65,175893,96662,90722,3426,Européennes12019
292,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,66,349819,185456,176957,5490,Européennes12019
293,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,81,291352,166862,156503,6219,Européennes12019
294,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,76,82,184069,102285,95706,4310,Européennes12019
295,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,01,417835,208205,199116,8472,Européennes12019
296,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,03,248381,135088,125949,4315,Européennes12019
297,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,07,249119,137779,130676,4651,Européennes12019
298,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,15,114700,60624,56222,1690,Européennes12019
299,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,26,368695,195156,186029,6979,Européennes12019
300,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,38,854187,437954,423033,14686,Européennes12019
301,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,42,506148,254767,243726,9376,Européennes12019
302,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,43,176688,96986,91268,3034,Européennes12019
303,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,63,458200,249682,236179,6059,Européennes12019
304,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,15253,Européennes12019
305,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,73,308562,159869,153608,5824,Européennes12019
306,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,84,74,537932,265249,255388,9529,Européennes12019
307,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,04,126239,69630,66315,2606,Européennes12019
308,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,05,109695,60287,57501,2259,Européennes12019
309,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,06,755807,376692,364199,13225,Européennes12019
310,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,20083,Européennes12019
311,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,83,789717,399243,386735,15239,Européennes12019
312,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,93,84,401793,206090,197376,7201,Européennes12019
313,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,908,Européennes12019
314,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,925,Européennes12019
315,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,0,Européennes12019
316,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,24,Européennes12019
317,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,73,Européennes12019
318,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,0,Européennes12019
319,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,947,Européennes12019
320,DEBOUT LA FRANCE,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,1196,Européennes12019
321,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,01,971,307795,44223,38256,13,Européennes12019
322,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,02,972,301572,45909,39362,76,Européennes12019
323,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,03,973,93052,12480,11522,9,Européennes12019
324,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,04,974,644089,197472,179718,52,Européennes12019
325,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,06,976,78603,22509,21063,0,Européennes12019
326,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,75,1306810,756387,744055,278,Européennes12019
327,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,77,878868,417810,402821,142,Européennes12019
328,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,78,951477,513068,499526,197,Européennes12019
329,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,91,793186,395679,383957,163,Européennes12019
330,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,92,979624,540545,526874,304,Européennes12019
331,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,93,768747,302965,290924,145,Européennes12019
332,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,94,786118,385196,374156,147,Européennes12019
333,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,11,95,721691,324558,313687,101,Européennes12019
334,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,18,225123,117002,109823,49,Européennes12019
335,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,28,298312,153634,146018,44,Européennes12019
336,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,36,167551,90493,83231,26,Européennes12019
337,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,37,427456,224977,214817,91,Européennes12019
338,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,41,241935,133444,124923,52,Européennes12019
339,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,24,45,449303,233608,223651,105,Européennes12019
340,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,21,356910,193144,185690,68,Européennes12019
341,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,25,362971,188003,178875,109,Européennes12019
342,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,39,186501,102371,96893,62,Européennes12019
343,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,58,155801,83551,78943,51,Européennes12019
344,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,70,176613,98586,91944,100,Européennes12019
345,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,71,401864,204713,193714,114,Européennes12019
346,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,89,237030,126430,120418,56,Européennes12019
347,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,27,90,93327,48532,45920,21,Européennes12019
348,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,28,14,496210,273161,261230,88,Européennes12019
349,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,28,27,424550,226749,216388,97,Européennes12019
350,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,28,50,377462,198264,185862,66,Européennes12019
351,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,28,61,204897,112185,105820,38,Européennes12019
352,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,28,76,867250,462272,442085,190,Européennes12019
353,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,32,02,371723,195472,185784,77,Européennes12019
354,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,32,59,1794697,889735,853241,242,Européennes12019
355,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,32,60,557879,286939,274413,90,Européennes12019
356,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,32,62,1081683,574459,539326,142,Européennes12019
357,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,32,80,403621,221028,207983,44,Européennes12019
358,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,08,191612,97530,92443,25,Européennes12019
359,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,10,202403,107769,102490,16,Européennes12019
360,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,51,375974,192260,183375,70,Européennes12019
361,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,52,131342,71058,66184,25,Européennes12019
362,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,54,489123,246772,237266,160,Européennes12019
363,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,55,135433,73357,69381,24,Européennes12019
364,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,57,748186,352717,338303,161,Européennes12019
365,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,67,769523,395020,378503,165,Européennes12019
366,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,68,529108,262321,248452,136,Européennes12019
367,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,44,88,280326,150403,140825,66,Européennes12019
368,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,52,44,1004262,524241,502536,294,Européennes12019
369,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,52,49,570021,297279,279580,185,Européennes12019
370,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,52,53,221985,114560,104783,47,Européennes12019
371,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,52,72,405219,209912,195561,124,Européennes12019
372,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,52,85,521561,278725,259475,123,Européennes12019
373,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,53,22,455125,260137,245886,144,Européennes12019
374,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,53,29,687705,372970,357080,268,Européennes12019
375,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,53,35,731815,397396,379476,198,Européennes12019
376,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,53,56,581139,319354,304435,187,Européennes12019
377,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,16,257530,135298,127230,60,Européennes12019
378,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,17,493701,266722,255187,106,Européennes12019
379,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,19,183950,102514,95364,32,Européennes12019
380,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,23,92094,49113,45285,47,Européennes12019
381,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,24,314086,183027,170074,87,Européennes12019
382,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,33,1093495,589094,566649,183,Européennes12019
383,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,40,312391,174202,163502,43,Européennes12019
384,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,47,240105,132049,123405,58,Européennes12019
385,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,64,502630,269207,254232,141,Européennes12019
386,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,79,270571,141299,132544,59,Européennes12019
387,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,86,301831,161401,152227,80,Européennes12019
388,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,75,87,262918,148489,137475,70,Européennes12019
389,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,09,117516,66743,62980,57,Européennes12019
390,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,11,273770,154370,144096,71,Européennes12019
391,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,12,217280,125002,115616,72,Européennes12019
392,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,30,538091,280903,270048,123,Européennes12019
393,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,31,886139,495693,478441,291,Européennes12019
394,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,32,145082,84768,78967,57,Européennes12019
395,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,34,807065,424970,409250,210,Européennes12019
396,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,46,137027,81139,75590,62,Européennes12019
397,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,48,59213,33545,31395,26,Européennes12019
398,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,65,175893,96662,90722,34,Européennes12019
399,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,66,349819,185456,176957,92,Européennes12019
400,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,81,291352,166862,156503,95,Européennes12019
401,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,76,82,184069,102285,95706,42,Européennes12019
402,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,01,417835,208205,199116,78,Européennes12019
403,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,03,248381,135088,125949,52,Européennes12019
404,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,07,249119,137779,130676,105,Européennes12019
405,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,15,114700,60624,56222,24,Européennes12019
406,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,26,368695,195156,186029,119,Européennes12019
407,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,38,854187,437954,423033,303,Européennes12019
408,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,42,506148,254767,243726,112,Européennes12019
409,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,43,176688,96986,91268,52,Européennes12019
410,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,63,458200,249682,236179,139,Européennes12019
411,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,69,1121583,576677,561683,209,Européennes12019
412,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,73,308562,159869,153608,110,Européennes12019
413,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,84,74,537932,265249,255388,154,Européennes12019
414,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,04,126239,69630,66315,43,Européennes12019
415,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,05,109695,60287,57501,51,Européennes12019
416,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,06,755807,376692,364199,147,Européennes12019
417,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,13,1366312,660606,638913,172,Européennes12019
418,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,83,789717,399243,386735,127,Européennes12019
419,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,93,84,401793,206090,197376,91,Européennes12019
420,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,94,2A,109111,41051,39748,13,Européennes12019
421,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,94,2B,124224,47637,46162,15,Européennes12019
422,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,975,4958,1428,1303,4,Européennes12019
423,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,977,5177,1119,1075,3,Européennes12019
424,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,978,18150,2295,2057,1,Européennes12019
425,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,986,8762,3034,2979,2,Européennes12019
426,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,987,195598,43364,36333,5,Européennes12019
427,DÉCROISSANCE 2019,N.C.,2019,Européennes,1,ROM,988,209832,40323,38971,9,Européennes12019
428,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,01,971,307795,44223,38256,19,Européennes12019
429,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,02,972,301572,45909,39362,15,Européennes12019
430,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,03,973,93052,12480,11522,0,Européennes12019
431,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,04,974,644089,197472,179718,9,Européennes12019
432,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,06,976,78603,22509,21063,5,Européennes12019
433,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,75,1306810,756387,744055,169,Européennes12019
434,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,77,878868,417810,402821,119,Européennes12019
435,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,78,951477,513068,499526,28,Européennes12019
436,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,91,793186,395679,383957,101,Européennes12019
437,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,92,979624,540545,526874,216,Européennes12019
438,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,93,768747,302965,290924,633,Européennes12019
439,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,94,786118,385196,374156,62,Européennes12019
440,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,11,95,721691,324558,313687,204,Européennes12019
441,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,18,225123,117002,109823,72,Européennes12019
442,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,28,298312,153634,146018,6,Européennes12019
443,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,36,167551,90493,83231,2,Européennes12019
444,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,37,427456,224977,214817,5,Européennes12019
445,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,41,241935,133444,124923,0,Européennes12019
446,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,24,45,449303,233608,223651,7,Européennes12019
447,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,21,356910,193144,185690,1,Européennes12019
448,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,25,362971,188003,178875,11,Européennes12019
449,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,39,186501,102371,96893,4,Européennes12019
450,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,58,155801,83551,78943,63,Européennes12019
451,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,70,176613,98586,91944,1,Européennes12019
452,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,71,401864,204713,193714,6,Européennes12019
453,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,89,237030,126430,120418,4,Européennes12019
454,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,27,90,93327,48532,45920,0,Européennes12019
455,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,28,14,496210,273161,261230,7,Européennes12019
456,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,28,27,424550,226749,216388,17,Européennes12019
457,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,28,50,377462,198264,185862,3,Européennes12019
458,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,28,61,204897,112185,105820,7,Européennes12019
459,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,28,76,867250,462272,442085,112,Européennes12019
460,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,32,02,371723,195472,185784,6,Européennes12019
461,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,32,59,1794697,889735,853241,147,Européennes12019
462,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,32,60,557879,286939,274413,18,Européennes12019
463,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,32,62,1081683,574459,539326,42,Européennes12019
464,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,32,80,403621,221028,207983,7,Européennes12019
465,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,44,08,191612,97530,92443,10,Européennes12019
466,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,44,10,202403,107769,102490,20,Européennes12019
467,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,44,51,375974,192260,183375,16,Européennes12019
468,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,44,52,131342,71058,66184,7,Européennes12019
469,DÉMOCRATIE REPRÉSENTATIVE,N.C.,2019,Européennes,1,44,54,489123,246772,237266,7,Européennes12019
