election,tour,region,inscrits,votants,exprimes,liste,nuance,nomNuance,voix,annee,clef,voixPourcent,participationPourcent,blancsNulsPourcent,nom,Couleur,codeCouleur
Régionales,2,24,1817519,1076416,1028277,François BONNEAU,LUG,Union de la gauche,364217,2015,Régionales-2015-T2,35.42,59.22,2.65,Centre-Val de Loire,Rose,#FF5E9A
Régionales,2,24,1817519,1076416,1028277,Philippe LOISEAU,LFN,Front National,308432,2015,Régionales-2015-T2,30.0,59.22,2.65,Centre-Val de Loire,Bleu marine,#0C295A
Régionales,2,24,1817519,1076416,1028277,Philippe VIGIER,LUD,Union de la droite,355628,2015,Régionales-2015-T2,34.58,59.22,2.65,Centre-Val de Loire,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Antoine RENARD,LDVD,Divers droite,4298,2014,Européennes-2014-T1,0.49,45.55,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Antonio SANCHEZ,LEXG,Extrême gauche,102,2014,Européennes-2014-T1,0.01,45.55,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Européennes,1,27,2003249,912412,868611,Christian D'ANDLAU-HOMBOURG,LDIV,Divers,1566,2014,Européennes-2014-T1,0.18,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Claire ROCHER,LEXG,Extrême gauche,12339,2014,Européennes-2014-T1,1.42,45.55,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Européennes,1,27,2003249,912412,868611,Edouard MARTIN,LUG,Union de la gauche,123195,2014,Européennes-2014-T1,14.18,45.55,2.19,Bourgogne-Franche-Comté,Rose,#FF5E9A
Européennes,1,27,2003249,912412,868611,Florence LHOTE,LDIV,Divers,341,2014,Européennes-2014-T1,0.04,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Florian PHILIPPOT,LFN,Front National,241684,2014,Européennes-2014-T1,27.82,45.55,2.19,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Européennes,1,27,2003249,912412,868611,Gabriel AMARD,LFG,Front de Gauche,54422,2014,Européennes-2014-T1,6.27,45.55,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Européennes,1,27,2003249,912412,868611,Gaël DIAFERIA,LEXG,Extrême gauche,3166,2014,Européennes-2014-T1,0.36,45.55,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Européennes,1,27,2003249,912412,868611,Geneviève MARTIN,LDIV,Divers,1750,2014,Européennes-2014-T1,0.2,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Isabelle MAURER,LDVG,Divers gauche,24285,2014,Européennes-2014-T1,2.8,45.55,2.19,Bourgogne-Franche-Comté,Rose,#FF5E9A
Européennes,1,27,2003249,912412,868611,Isabelle VÉRIN,LDIV,Divers,3274,2014,Européennes-2014-T1,0.38,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Ismaël BOUDJEKADA,LDIV,Divers,170,2014,Européennes-2014-T1,0.02,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Joe LABAT,LDIV,Divers,348,2014,Européennes-2014-T1,0.04,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Julien GONZALEZ,LDIV,Divers,19984,2014,Européennes-2014-T1,2.3,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Laure FERRARI,LDVD,Divers droite,37816,2014,Européennes-2014-T1,4.35,45.55,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Nadine MORANO,LUMP,Union pour un Mouvement Populaire,198479,2014,Européennes-2014-T1,22.85,45.55,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Nathalie GRIESBECK,LUC,Union du centre,68437,2014,Européennes-2014-T1,7.88,45.55,2.19,Bourgogne-Franche-Comté,Bleu ciel,#39C3FF
Européennes,1,27,2003249,912412,868611,Philippe COUKA,LDIV,Divers,4636,2014,Européennes-2014-T1,0.53,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,2003249,912412,868611,Sandrine BÉLIER,LVEC,Europe-Ecologie-Les Verts,54508,2014,Européennes-2014-T1,6.28,45.55,2.19,Bourgogne-Franche-Comté,Vert,#44EE8B
Européennes,1,27,2003249,912412,868611,Sandrine PICO,LDVD,Divers droite,162,2014,Européennes-2014-T1,0.02,45.55,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Xavier DESSAIGNE,LDVD,Divers droite,10834,2014,Européennes-2014-T1,1.25,45.55,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Européennes,1,27,2003249,912412,868611,Yannick HERVE,LDIV,Divers,2815,2014,Européennes-2014-T1,0.32,45.55,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Européennes,1,27,1971017,1045330,992397,ALLIANCE JAUNE,,,5765,2019,Européennes-2019-T1,0.58,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ALLONS ENFANTS,,,266,2019,Européennes-2019-T1,0.03,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,À VOIX ÉGALES,,,269,2019,Européennes-2019-T1,0.03,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,DEBOUT LA FRANCE,,,42430,2019,Européennes-2019-T1,4.28,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,DÉCROISSANCE 2019,,,581,2019,Européennes-2019-T1,0.06,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,DÉMOCRATIE REPRÉSENTATIVE,,,90,2019,Européennes-2019-T1,0.01,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ENSEMBLE PATRIOTES,,,8512,2019,Européennes-2019-T1,0.86,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ENSEMBLE POUR LE FREXIT,,,11424,2019,Européennes-2019-T1,1.15,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ENVIE D'EUROPE,,,55411,2019,Européennes-2019-T1,5.58,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ESPERANTO,,,855,2019,Européennes-2019-T1,0.09,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,EUROPE AU SERVICE PEUPLES,,,585,2019,Européennes-2019-T1,0.06,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,EUROPE ÉCOLOGIE,,,115285,2019,Européennes-2019-T1,11.62,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,ÉVOLUTION CITOYENNE,,,76,2019,Européennes-2019-T1,0.01,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,INITIATIVE CITOYENNE,,,601,2019,Européennes-2019-T1,0.06,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LA FRANCE INSOUMISE,,,62242,2019,Européennes-2019-T1,6.27,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LA LIGNE CLAIRE,,,103,2019,Européennes-2019-T1,0.01,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LES EUROPÉENS,,,24763,2019,Européennes-2019-T1,2.5,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LES OUBLIES DE L'EUROPE,,,2698,2019,Européennes-2019-T1,0.27,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LISTE CITOYENNE,,,29107,2019,Européennes-2019-T1,2.93,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LISTE DE LA RECONQUÊTE,,,180,2019,Européennes-2019-T1,0.02,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,LUTTE OUVRIÈRE,,,8923,2019,Européennes-2019-T1,0.9,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,NEUTRE ET ACTIF,,,71,2019,Européennes-2019-T1,0.01,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,PACE,,,154,2019,Européennes-2019-T1,0.02,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,PARTI ANIMALISTE,,,23917,2019,Européennes-2019-T1,2.41,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,PARTI FED. EUROPÉEN,,,223,2019,Européennes-2019-T1,0.02,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,PARTI PIRATE,,,877,2019,Européennes-2019-T1,0.09,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,POUR L'EUROPE DES GENS,,,20418,2019,Européennes-2019-T1,2.06,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,PRENEZ LE POUVOIR,,,260509,2019,Européennes-2019-T1,26.25,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,RENAISSANCE,,,202548,2019,Européennes-2019-T1,20.41,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,RÉVOLUTIONNAIRE,,,61,2019,Européennes-2019-T1,0.01,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,UDLEF,,,36,2019,Européennes-2019-T1,0.0,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,UNE FRANCE ROYALE,,,161,2019,Européennes-2019-T1,0.02,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,UNION DROITE-CENTRE,,,95986,2019,Européennes-2019-T1,9.67,53.04,2.69,Bourgogne-Franche-Comté,,
Européennes,1,27,1971017,1045330,992397,URGENCE ÉCOLOGIE,,,17270,2019,Européennes-2019-T1,1.74,53.04,2.69,Bourgogne-Franche-Comté,,
Présidentielles,1,27,2001725,1588715,1544962,Benoît HAMON,PS,Parti Socialiste,87386,2017,Présidentielles-2017-T1,5.66,79.37,2.19,Bourgogne-Franche-Comté,Rose,#FF5E9A
Présidentielles,1,27,2001725,1588715,1544962,Emmanuel MACRON,EM,En Marche !,338191,2017,Présidentielles-2017-T1,21.89,79.37,2.19,Bourgogne-Franche-Comté,Jaune,#FFCE3E
Présidentielles,1,27,2001725,1588715,1544962,François ASSELINEAU,UPR,Union Populaire Républicaine,14332,2017,Présidentielles-2017-T1,0.93,79.37,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Présidentielles,1,27,2001725,1588715,1544962,François FILLON,LR,Les Républicains,304391,2017,Présidentielles-2017-T1,19.7,79.37,2.19,Bourgogne-Franche-Comté,Bleu,#045BFF
Présidentielles,1,27,2001725,1588715,1544962,Jacques CHEMINADE,SP,Solidarité et progrès,2843,2017,Présidentielles-2017-T1,0.18,79.37,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Présidentielles,1,27,2001725,1588715,1544962,Jean LASSALLE,Résistons,Résistons,15847,2017,Présidentielles-2017-T1,1.03,79.37,2.19,Bourgogne-Franche-Comté,Gris,#E0E0E0
Présidentielles,1,27,2001725,1588715,1544962,Jean-Luc MÉLENCHON,LFI,France insoumise,276958,2017,Présidentielles-2017-T1,17.93,79.37,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Présidentielles,1,27,2001725,1588715,1544962,Marine LE PEN,FN,Front National,387662,2017,Présidentielles-2017-T1,25.09,79.37,2.19,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Présidentielles,1,27,2001725,1588715,1544962,Nathalie ARTHAUD,LO,Lutte ouvrière,11496,2017,Présidentielles-2017-T1,0.74,79.37,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Présidentielles,1,27,2001725,1588715,1544962,Nicolas DUPONT-AIGNAN,DLF,Debout la France,87267,2017,Présidentielles-2017-T1,5.65,79.37,2.19,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Présidentielles,1,27,2001725,1588715,1544962,Philippe POUTOU,NPA,Nouveau Parti Anticapitaliste,18533,2017,Présidentielles-2017-T1,1.2,79.37,2.19,Bourgogne-Franche-Comté,Rouge,#EE4A40
Présidentielles,2,27,2001305,1548103,1348644,Emmanuel MACRON,EM,En Marche !,815709,2017,Présidentielles-2017-T2,60.48,77.35,9.97,Bourgogne-Franche-Comté,Jaune,#FFCE3E
Présidentielles,2,27,2001305,1548103,1348644,Marine LE PEN,FN,Front National,532935,2017,Présidentielles-2017-T2,39.52,77.35,9.97,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Régionales,1,27,1996679,1009561,962968,Cécile PRUDHOMME,LVEC,Europe-Ecologie-Les Verts,37707,2015,Régionales-2015-T1,3.92,50.56,2.33,Bourgogne-Franche-Comté,Vert,#44EE8B
Régionales,1,27,1996679,1009561,962968,Charles-Henri GALLOIS,LDIV,Divers,8835,2015,Régionales-2015-T1,0.92,50.56,2.33,Bourgogne-Franche-Comté,Gris,#E0E0E0
Régionales,1,27,1996679,1009561,962968,Christophe GRUDLER,LMDM,Modem,31431,2015,Régionales-2015-T1,3.26,50.56,2.33,Bourgogne-Franche-Comté,Orange,#FF8948
Régionales,1,27,1996679,1009561,962968,Claire ROCHER,LEXG,Extrême gauche,14518,2015,Régionales-2015-T1,1.51,50.56,2.33,Bourgogne-Franche-Comté,Rouge,#EE4A40
Régionales,1,27,1996679,1009561,962968,François SAUVADET,LUD,Union de la droite,231069,2015,Régionales-2015-T1,24.0,50.56,2.33,Bourgogne-Franche-Comté,Bleu,#045BFF
Régionales,1,27,1996679,1009561,962968,Julien GONZALEZ,LECO,Écologiste,20616,2015,Régionales-2015-T1,2.14,50.56,2.33,Bourgogne-Franche-Comté,Vert,#44EE8B
Régionales,1,27,1996679,1009561,962968,Marie-Guite DUFAY,LUG,Union de la gauche,221376,2015,Régionales-2015-T1,22.99,50.56,2.33,Bourgogne-Franche-Comté,Rose,#FF5E9A
Régionales,1,27,1996679,1009561,962968,Maxime THIÉBAUT,LDLF,Debout la France,49802,2015,Régionales-2015-T1,5.17,50.56,2.33,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Régionales,1,27,1996679,1009561,962968,Nathalie VERMOREL,LFG,Front de Gauche,44471,2015,Régionales-2015-T1,4.62,50.56,2.33,Bourgogne-Franche-Comté,Rouge,#EE4A40
Régionales,1,27,1996679,1009561,962968,Sophie MONTEL,LFN,Front National,303143,2015,Régionales-2015-T1,31.48,50.56,2.33,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Régionales,2,27,1996576,1220862,1162045,François SAUVADET,LUD,Union de la droite,382216,2015,Régionales-2015-T2,32.89,61.15,2.95,Bourgogne-Franche-Comté,Bleu,#045BFF
Régionales,2,27,1996576,1220862,1162045,Marie-Guite DUFAY,LUG,Union de la gauche,402916,2015,Régionales-2015-T2,34.67,61.15,2.95,Bourgogne-Franche-Comté,Rose,#FF5E9A
Régionales,2,27,1996576,1220862,1162045,Sophie MONTEL,LFN,Front National,376913,2015,Régionales-2015-T2,32.44,61.15,2.95,Bourgogne-Franche-Comté,Bleu marine,#0C295A
Européennes,1,28,2382091,1058772,1013473,André-Paul LECLERCQ,LDVD,Divers droite,13245,2014,Européennes-2014-T1,1.31,44.45,1.9,Normandie,Bleu,#045BFF
Européennes,1,28,2382091,1058772,1013473,Arthur DEVRIENDT,LDVG,Divers gauche,30194,2014,Européennes-2014-T1,2.98,44.45,1.9,Normandie,Rose,#FF5E9A
Européennes,1,28,2382091,1058772,1013473,Cédric SUZANNE,LDIV,Divers,2045,2014,Européennes-2014-T1,0.2,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Chantal SAYARET,LDIV,Divers,5012,2014,Européennes-2014-T1,0.49,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Christine PIETERS,LDIV,Divers,1829,2014,Européennes-2014-T1,0.18,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Christine POUPIN,LEXG,Extrême gauche,5897,2014,Européennes-2014-T1,0.58,44.45,1.9,Normandie,Rouge,#EE4A40
Européennes,1,28,2382091,1058772,1013473,Cyril BRUN,LDVD,Divers droite,4542,2014,Européennes-2014-T1,0.45,44.45,1.9,Normandie,Bleu,#045BFF
Européennes,1,28,2382091,1058772,1013473,Damien COURCOUX,LDIV,Divers,602,2014,Européennes-2014-T1,0.06,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Didier URSCHITZ,LDIV,Divers,2081,2014,Européennes-2014-T1,0.21,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Dominique RIQUET,LUC,Union du centre,94093,2014,Européennes-2014-T1,9.28,44.45,1.9,Normandie,Bleu ciel,#39C3FF
Européennes,1,28,2382091,1058772,1013473,Éric PECQUEUR,LEXG,Extrême gauche,15050,2014,Européennes-2014-T1,1.48,44.45,1.9,Normandie,Rouge,#EE4A40
Européennes,1,28,2382091,1058772,1013473,François-Xavier GRISON,LDIV,Divers,4490,2014,Européennes-2014-T1,0.44,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Gilles PARGNEAUX,LUG,Union de la gauche,129160,2014,Européennes-2014-T1,12.74,44.45,1.9,Normandie,Rose,#FF5E9A
Européennes,1,28,2382091,1058772,1013473,Jacky HENIN,LFG,Front de Gauche,59396,2014,Européennes-2014-T1,5.86,44.45,1.9,Normandie,Rouge,#EE4A40
Européennes,1,28,2382091,1058772,1013473,Jean-Philippe TANGUY,LDVD,Divers droite,46078,2014,Européennes-2014-T1,4.55,44.45,1.9,Normandie,Bleu,#045BFF
Européennes,1,28,2382091,1058772,1013473,Jérôme LAVRILLEUX,LUMP,Union pour un Mouvement Populaire,212445,2014,Européennes-2014-T1,20.96,44.45,1.9,Normandie,Bleu,#045BFF
Européennes,1,28,2382091,1058772,1013473,Karima DELLI,LVEC,Europe-Ecologie-Les Verts,81939,2014,Européennes-2014-T1,8.08,44.45,1.9,Normandie,Vert,#44EE8B
Européennes,1,28,2382091,1058772,1013473,Lisa PLEINTEL,LDIV,Divers,956,2014,Européennes-2014-T1,0.09,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Louis-Daniel GOURMELEN,LEXG,Extrême gauche,696,2014,Européennes-2014-T1,0.07,44.45,1.9,Normandie,Rouge,#EE4A40
Européennes,1,28,2382091,1058772,1013473,Marine LE PEN,LFN,Front National,295824,2014,Européennes-2014-T1,29.19,44.45,1.9,Normandie,Bleu marine,#0C295A
Européennes,1,28,2382091,1058772,1013473,Sophie ALLIGIER,LDIV,Divers,6973,2014,Européennes-2014-T1,0.69,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2382091,1058772,1013473,Tristan DUVAL,LDIV,Divers,411,2014,Européennes-2014-T1,0.04,44.45,1.9,Normandie,Gris,#E0E0E0
Européennes,1,28,2370369,1272631,1211385,ALLIANCE JAUNE,,,7849,2019,Européennes-2019-T1,0.65,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ALLONS ENFANTS,,,348,2019,Européennes-2019-T1,0.03,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,À VOIX ÉGALES,,,1013,2019,Européennes-2019-T1,0.08,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,DEBOUT LA FRANCE,,,49949,2019,Européennes-2019-T1,4.12,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,DÉCROISSANCE 2019,,,479,2019,Européennes-2019-T1,0.04,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,DÉMOCRATIE REPRÉSENTATIVE,,,146,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ENSEMBLE PATRIOTES,,,10928,2019,Européennes-2019-T1,0.9,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ENSEMBLE POUR LE FREXIT,,,12181,2019,Européennes-2019-T1,1.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ENVIE D'EUROPE,,,71760,2019,Européennes-2019-T1,5.92,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ESPERANTO,,,978,2019,Européennes-2019-T1,0.08,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,EUROPE AU SERVICE PEUPLES,,,509,2019,Européennes-2019-T1,0.04,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,EUROPE ÉCOLOGIE,,,137234,2019,Européennes-2019-T1,11.33,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,ÉVOLUTION CITOYENNE,,,103,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,INITIATIVE CITOYENNE,,,238,2019,Européennes-2019-T1,0.02,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LA FRANCE INSOUMISE,,,75648,2019,Européennes-2019-T1,6.24,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LA LIGNE CLAIRE,,,79,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LES EUROPÉENS,,,31682,2019,Européennes-2019-T1,2.62,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LES OUBLIES DE L'EUROPE,,,3151,2019,Européennes-2019-T1,0.26,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LISTE CITOYENNE,,,40191,2019,Européennes-2019-T1,3.32,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LISTE DE LA RECONQUÊTE,,,439,2019,Européennes-2019-T1,0.04,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,LUTTE OUVRIÈRE,,,11435,2019,Européennes-2019-T1,0.94,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,NEUTRE ET ACTIF,,,136,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,PACE,,,318,2019,Européennes-2019-T1,0.03,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,PARTI ANIMALISTE,,,30116,2019,Européennes-2019-T1,2.49,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,PARTI FED. EUROPÉEN,,,785,2019,Européennes-2019-T1,0.06,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,PARTI PIRATE,,,1041,2019,Européennes-2019-T1,0.09,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,POUR L'EUROPE DES GENS,,,31828,2019,Européennes-2019-T1,2.63,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,PRENEZ LE POUVOIR,,,322057,2019,Européennes-2019-T1,26.59,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,RENAISSANCE,,,253651,2019,Européennes-2019-T1,20.94,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,RÉVOLUTIONNAIRE,,,215,2019,Européennes-2019-T1,0.02,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,UDLEF,,,88,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,UNE FRANCE ROYALE,,,179,2019,Européennes-2019-T1,0.01,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,UNION DROITE-CENTRE,,,95267,2019,Européennes-2019-T1,7.86,53.69,2.58,Normandie,,
Européennes,1,28,2370369,1272631,1211385,URGENCE ÉCOLOGIE,,,19364,2019,Européennes-2019-T1,1.6,53.69,2.58,Normandie,,
Présidentielles,1,28,2398182,1939818,1891428,Benoît HAMON,PS,Parti Socialiste,113705,2017,Présidentielles-2017-T1,6.01,80.89,2.02,Normandie,Rose,#FF5E9A
Présidentielles,1,28,2398182,1939818,1891428,Emmanuel MACRON,EM,En Marche !,422960,2017,Présidentielles-2017-T1,22.36,80.89,2.02,Normandie,Jaune,#FFCE3E
Présidentielles,1,28,2398182,1939818,1891428,François ASSELINEAU,UPR,Union Populaire Républicaine,14301,2017,Présidentielles-2017-T1,0.76,80.89,2.02,Normandie,Gris,#E0E0E0
Présidentielles,1,28,2398182,1939818,1891428,François FILLON,LR,Les Républicains,370105,2017,Présidentielles-2017-T1,19.57,80.89,2.02,Normandie,Bleu,#045BFF
Présidentielles,1,28,2398182,1939818,1891428,Jacques CHEMINADE,SP,Solidarité et progrès,3544,2017,Présidentielles-2017-T1,0.19,80.89,2.02,Normandie,Gris,#E0E0E0
